ID,TIPO,NM_MUNICIPIO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LAT,LONG,ALT
16285,URBANO,JAÚ,SÃO PAULO,6,6,AUI,POUSO ALEGRE - NOVA AMÉRICA,-4.85959685990524,-2.222784,4.89168684
16286,RURAL,JAÚ,SÃO PAULO,3,1,POVOADO,POUSO ALEGRE DE BAIXO,-4.85862152765535,-2.22932145185414,5.69812181
16287,URBANO,JAÚ,SÃO PAULO,2,10,VILA,POTUNDUVA,-4.86710639903079,-2.23673375,4.73391844
16288,URBANO,JAÚ,SÃO PAULO,6,9,AUI,PARQUE FREI GALVÃO,-4.86766544921636,-2.2400357535,4.43646561
16289,URBANO,JERIQUARA,SÃO PAULO,1,5,CIDADE,JERIQUARA,-4.758874391657,-2.03120415892929,8.6330757
16290,URBANO,JOANÓPOLIS,SÃO PAULO,1,5,CIDADE,JOANÓPOLIS,-4.62734166101367,-2.29306782182056,9.24357156
16291,URBANO,JOÃO RAMALHO,SÃO PAULO,1,5,CIDADE,JOÃO RAMALHO,-5.0768535308414,-2.22510460550787,5.53970061
16292,URBANO,JOSÉ BONIFÁCIO,SÃO PAULO,1,5,CIDADE,JOSÉ BONIFÁCIO,-4.96862827160333,-2.1053719035,4.44057478
16293,URBANO,JOSÉ BONIFÁCIO,SÃO PAULO,6,1,AUI,NOVA IORQUE,-4.9932322999459,-2.12170814265898,3.69032908
16294,URBANO,JOSÉ BONIFÁCIO,SÃO PAULO,6,2,AUI,MACHADO,-4.97887211168793,-2.11320646867334,4.16867017
16295,URBANO,JOSÉ BONIFÁCIO,SÃO PAULO,6,3,AUI,SANTA LUZIA,-4.98248940445813,-2.10893804927417,4.23274833
16296,URBANO,JÚLIO MESQUITA,SÃO PAULO,1,5,CIDADE,JÚLIO MESQUITA,-4.97907942837747,-2.20131689993437,5.39641084
16297,URBANO,JUMIRIM,SÃO PAULO,1,5,CIDADE,JUMIRIM,-4.77981735119048,-2.30825599993188,5.54120805
16298,URBANO,JUMIRIM,SÃO PAULO,6,1,AUI,MORADA DO SOL,-4.77918161110777,-2.30757343342987,5.58642255
16299,URBANO,JUNDIAÍ,SÃO PAULO,1,5,CIDADE,JUNDIAÍ,-4.68852739679967,-2.3187668,7.6015619
16300,URBANO,JUNDIAÍ,SÃO PAULO,6,1,AUI,CASTANHO,-4.68697244386019,-2.326431,8.10061413
16301,URBANO,JUNDIAÍ,SÃO PAULO,6,3,AUI,TRAVIÚ,-4.69630795482912,-2.31154395,7.14826985
16302,URBANO,JUNDIAÍ,SÃO PAULO,6,2,AUI,CORRUPIRA,-4.693051647181,-2.31199605,7.44062529
16303,URBANO,JUNDIAÍ,SÃO PAULO,6,4,AUI,RIO ACIMA,-4.68859387391465,-2.31133075,7.52774308
16304,URBANO,JUNDIAÍ,SÃO PAULO,6,5,AUI,CHÁCARA MALTONI,-4.68696936322473,-2.31274505,7.72079151
16305,URBANO,JUNDIAÍ,SÃO PAULO,6,6,AUI,KLABIN,-4.68637561461967,-2.32641175,7.74484343
16306,URBANO,JUNDIAÍ,SÃO PAULO,6,7,AUI,HOTEL VALE DAS VINHAS,-4.69432179472362,-2.31286465,7.33435469
16307,URBANO,JUNQUEIRÓPOLIS,SÃO PAULO,1,5,CIDADE,JUNQUEIRÓPOLIS,-5.1434011950549,-2.1511275749681,4.29737881
16308,URBANO,JUNQUEIRÓPOLIS,SÃO PAULO,6,1,AUI,SEM DENOMINAÇÃO,-5.14454567000635,-2.14954025960746,4.17968583
16309,URBANO,JUQUIÁ,SÃO PAULO,1,5,CIDADE,JUQUIÁ,-4.76353419676622,-2.43207030789727,2.05220403
16310,RURAL,JUQUIÁ,SÃO PAULO,3,1,POVOADO,CEDRO,-4.7574962050655,-2.43272895215824,4.00097494
16311,RURAL,JUQUIÁ,SÃO PAULO,3,2,POVOADO,PIÚVA,-4.76502951128687,-2.43522390297572,3.06156485
16312,URBANO,JUQUITIBA,SÃO PAULO,1,5,CIDADE,JUQUITIBA,-4.70815940722918,-2.39356892015078,7.17416631
16313,URBANO,JUQUITIBA,SÃO PAULO,2,10,VILA,BARNABÉS,-4.71436900935165,-2.39831664806576,7.85171689
16314,URBANO,LAGOINHA,SÃO PAULO,1,5,CIDADE,LAGOINHA,-4.5190810820433,-2.30869213514864,8.97366377
16315,URBANO,LARANJAL PAULISTA,SÃO PAULO,1,5,CIDADE,LARANJAL PAULISTA,-4.78337807102663,-2.30540116065372,5.46123781
16316,URBANO,LARANJAL PAULISTA,SÃO PAULO,2,10,VILA,LARAS,-4.78968815046512,-2.2926259485,4.83521603
16317,URBANO,LARANJAL PAULISTA,SÃO PAULO,2,15,VILA,MARISTELA,-4.78945137632018,-2.3035490505,5.4877071
16318,URBANO,LAVÍNIA,SÃO PAULO,1,5,CIDADE,LAVÍNIA,-5.10405016570685,-2.11648565654735,4.62059601
16319,URBANO,LAVÍNIA,SÃO PAULO,2,10,VILA,TABAJARA,-5.11248060238546,-2.12847456501291,3.90662984
16320,URBANO,LAVRINHAS,SÃO PAULO,1,5,CIDADE,LAVRINHAS,-4.48931102793871,-2.2570096474153,5.56486462
16321,URBANO,LAVRINHAS,SÃO PAULO,2,10,VILA,PINHEIROS,-4.48873971255696,-2.25310070254221,5.97758169
16322,URBANO,LAVRINHAS,SÃO PAULO,6,1,AUI,CAPELA DO JACÚ,-4.4898005249247,-2.25108853731595,6.42553915
16323,URBANO,LEME,SÃO PAULO,1,5,CIDADE,LEME,-4.73887079696148,-2.2185436005,6.28811226
16324,URBANO,LEME,SÃO PAULO,6,3,AUI,BAIRRO TAQUARI PONTE,-4.72528999065253,-2.21012691340348,5.65615385
16325,URBANO,LEME,SÃO PAULO,6,1,AUI,BAIRRO CAJU,-4.71959607296411,-2.21737064642854,6.12508411
16326,URBANO,LEME,SÃO PAULO,6,2,AUI,BAIRRO TAQUARI,-4.72908196162365,-2.21061357919843,5.90335155
16327,URBANO,LENÇÓIS PAULISTA,SÃO PAULO,1,5,CIDADE,LENÇÓIS PAULISTA,-4.87986819724573,-2.2597507,5.48883461
16328,URBANO,LENÇÓIS PAULISTA,SÃO PAULO,6,2,AUI,CHÁCARA TIA EMILIA,-4.88501420419197,-2.25527002518908,6.15933046
16329,URBANO,LENÇÓIS PAULISTA,SÃO PAULO,6,1,AUI,AEROPORTO MUNICIPAL,-4.87718957920545,-2.25767887250607,6.18345618
16330,URBANO,LENÇÓIS PAULISTA,SÃO PAULO,6,3,AUI,CHÁCARA SÃO JUDAS TADEU,-4.88396260046435,-2.26174650682768,6.4363574
16331,URBANO,LENÇÓIS PAULISTA,SÃO PAULO,6,4,AUI,CHÁCARA SANTO ANTONIO,-4.87895693438254,-2.25782944483177,6.06962407
16332,URBANO,LENÇÓIS PAULISTA,SÃO PAULO,6,5,AUI,AEROPORTO MUNICIPAL JOSÉ BOSO,-4.87770347891976,-2.25774500000231,6.15255221
16333,URBANO,LENÇÓIS PAULISTA,SÃO PAULO,2,10,VILA,ALFREDO GUEDES,-4.87126700680965,-2.25928164694046,5.38180971
16334,URBANO,LIMEIRA,SÃO PAULO,1,5,CIDADE,LIMEIRA,-4.74019395233102,-2.2562194,5.79497976
16335,URBANO,LIMEIRA,SÃO PAULO,6,1,AUI,JARDIM VALE VERDE,-4.7416873932743,-2.26728255,5.41773834
16336,URBANO,LIMEIRA,SÃO PAULO,6,2,AUI,VILA SÃO VICENTE,-4.74678967440974,-2.25930905,6.10033475
16337,URBANO,LIMEIRA,SÃO PAULO,6,6,AUI,BAIRRO DO TATU / VILA PECIN,-4.73528402597,-2.26516895,5.278717
16338,URBANO,LIMEIRA,SÃO PAULO,6,3,AUI,LIMER-CART,-4.72882449734002,-2.25066695,6.46657419
16339,URBANO,LIMEIRA,SÃO PAULO,6,4,AUI,JARDIM CHÁCARA MORRO ALTO,-4.74327594294005,-2.2706334,5.44341336
16340,URBANO,LIMEIRA,SÃO PAULO,6,5,AUI,CHÁCARA MONTE VERDE,-4.73813866185803,-2.26854425,5.34010002
16341,URBANO,LIMEIRA,SÃO PAULO,6,7,AUI,CHÁCARA SANTA PAULA,-4.73988640957104,-2.2696775,5.51884062
16342,URBANO,LIMEIRA,SÃO PAULO,6,8,AUI,RECANTO BEIRA RIO,-4.73890036516925,-2.2696821,5.0794378
16343,RURAL,LIMEIRA,SÃO PAULO,3,10,LUGAREJO,CONDOMÍNIO ÁGUA ESPRAIADA,-4.72503291676103,-2.25319925,5.72750962
16344,RURAL,LIMEIRA,SÃO PAULO,3,11,LUGAREJO,RECANTO DOS PÁSSAROS / CONDOMÍNIO CUCA FRESCA,-4.72206374511932,-2.25437605,6.43763581
16345,RURAL,LIMEIRA,SÃO PAULO,3,12,LUGAREJO,ESTÂNCIA WOLF,-4.72963215217089,-2.25496475,5.78760952
16346,RURAL,LIMEIRA,SÃO PAULO,3,13,LUGAREJO,COND. PAU-BRASIL / COND. RAIOS DE OUTONO / COND. LARANJAL,-4.73106901251,-2.25619055,5.98063416
16347,RURAL,LIMEIRA,SÃO PAULO,3,14,LUGAREJO,CONDOMÍNIO SÃO BENEDITO,-4.72948573101074,-2.25713885,6.22762781
16348,RURAL,LIMEIRA,SÃO PAULO,3,15,LUGAREJO,ESTÂNCIA TAIS / CLUBE RECREATIVO SÃO BERNARDO,-4.73285872676415,-2.25733025,5.95537512
16349,RURAL,LIMEIRA,SÃO PAULO,3,16,LUGAREJO,SÃO JOSÉ / RANCHO ALEGRE / PINGO DE OURO / COLINA AZUL,-4.7307017601325,-2.25826065,6.09670907
16350,RURAL,LIMEIRA,SÃO PAULO,3,17,LUGAREJO,ESTÂNCIA PARAÍSO I E II,-4.73139327396617,-2.25905765,5.88663437
16351,RURAL,LIMEIRA,SÃO PAULO,3,18,LUGAREJO,RESIDENCIAL VALE DOS IPÊS,-4.73211388832114,-2.25962995,5.6530145
16352,RURAL,LIMEIRA,SÃO PAULO,3,19,LUGAREJO,ESTÂNCIA SORRENTO / ESTÂNCIA OURO VERDE,-4.74892624832613,-2.26772865,5.65607042
16353,RURAL,LIMEIRA,SÃO PAULO,3,20,LUGAREJO,CONDOMÍNIO SANTA MÔNICA,-4.74696382666322,-2.27076485,5.45696052
16354,RURAL,LIMEIRA,SÃO PAULO,3,21,LUGAREJO,"BAIRRO DO PORTO I, II E III",-4.74527144309654,-2.27033223733113,5.56812932
16355,RURAL,LIMEIRA,SÃO PAULO,3,22,LUGAREJO,CHÁCARA ESTÂNCIA RECANTO DA NATUREZA,-4.7471358273656,-2.26880020079633,5.51513067
16356,RURAL,LIMEIRA,SÃO PAULO,3,23,LUGAREJO,CHÁCARA BEIRA D'ÁGUA,-4.73859727296624,-2.2690514,5.19943273
16357,RURAL,LIMEIRA,SÃO PAULO,3,24,LUGAREJO,CONDOMÍNIO VALE DO SOL / CONDOMÍNIO BELA VISTA,-4.73748624262103,-2.2660706,5.77504672
16358,RURAL,LIMEIRA,SÃO PAULO,3,25,LUGAREJO,CONDOMÍNIO ALTOS DA COLINA,-4.74260185355388,-2.2706051,5.66580707
16359,RURAL,LIMEIRA,SÃO PAULO,3,26,LUGAREJO,RECANTO DOS LARANJAIS / ESTÂNCIA DOIS CÓRREGOS / SANTA LUCIA,-4.73245525717084,-2.25285151178936,5.85516552
16360,URBANO,LINDÓIA,SÃO PAULO,1,5,CIDADE,LINDÓIA,-4.66614836163087,-2.25204881921691,7.17272326
16361,URBANO,LINS,SÃO PAULO,1,5,CIDADE,LINS,-4.97514233866855,-2.16723465,4.33935647
16362,URBANO,LINS,SÃO PAULO,2,10,VILA,GUAPIRANGA,-4.96401839354904,-2.15184035,4.46289914
16363,URBANO,LORENA,SÃO PAULO,1,5,CIDADE,LORENA,-4.51242481441632,-2.27316930326296,5.3
16364,URBANO,LOURDES,SÃO PAULO,1,5,CIDADE,LOURDES,-5.0226660095996,-2.09653905383037,3.99011851
16365,URBANO,LOUVEIRA,SÃO PAULO,1,5,CIDADE,LOUVEIRA,-4.69464402180487,-2.30867785,6.90685396
16366,URBANO,LOUVEIRA,SÃO PAULO,6,1,AUI,SEM DENOMINAÇÃO,-4.69894318607673,-2.31165166549406,7.31001435
16367,URBANO,LUCÉLIA,SÃO PAULO,1,5,CIDADE,LUCÉLIA,-5.10183491422409,-2.17234156460379,4.65169215
16368,URBANO,LUCIANÓPOLIS,SÃO PAULO,1,5,CIDADE,LUCIANÓPOLIS,-4.95231791244614,-2.24316399993338,5.24629831
16369,URBANO,LUÍS ANTÔNIO,SÃO PAULO,1,5,CIDADE,LUÍS ANTÔNIO,-4.77002799448476,-2.15517065252372,6.45800167
16370,URBANO,LUIZIÂNIA,SÃO PAULO,1,5,CIDADE,LUIZIÂNIA,-5.03276394896385,-2.16736029645631,4.13300673
16371,URBANO,LUPÉRCIO,SÃO PAULO,1,5,CIDADE,LUPÉRCIO,-4.98203246999438,-2.24138153922327,6.70033161
16372,URBANO,LUPÉRCIO,SÃO PAULO,2,25,VILA,SANTA TEREZINHA,-4.97606138268182,-2.23801526013879,6.65362545
16373,URBANO,LUTÉCIA,SÃO PAULO,1,5,CIDADE,LUTÉCIA,-5.03893271158818,-2.23434442872081,5.67679292
16374,URBANO,MACATUBA,SÃO PAULO,1,5,CIDADE,MACATUBA,-4.87114053869681,-2.25055496288438,5.4227127
16375,URBANO,MACATUBA,SÃO PAULO,6,1,AUI,POUSO ALEGRE,-4.86711127184446,-2.24579499469226,4.73724331
16376,URBANO,MACAUBAL,SÃO PAULO,1,5,CIDADE,MACAUBAL,-4.99634978203421,-2.08013135395633,5.16142219
16377,URBANO,MACEDÔNIA,SÃO PAULO,1,5,CIDADE,MACEDÔNIA,-5.0197628484224,-2.01499979846925,5.16153971
16378,URBANO,MAGDA,SÃO PAULO,1,5,CIDADE,MAGDA,-5.02275370471089,-2.06434813110551,5.02643098
16379,URBANO,MAIRINQUE,SÃO PAULO,1,5,CIDADE,MAIRINQUE,-4.71844826262497,-2.35474579999999,8.61817945
16380,URBANO,MAIRINQUE,SÃO PAULO,6,1,AUI,CONDOMÍNIO PORTA DO SOL,-4.71979464958668,-2.34283349560436,7.7170887
16381,URBANO,MAIRIPORÃ,SÃO PAULO,1,5,CIDADE,MAIRIPORÃ,-4.65901958731419,-2.33224593829704,7.93147454
16382,URBANO,MAIRIPORÃ,SÃO PAULO,6,1,AUI,PORTAL CASA GRANDE,-4.65716594059569,-2.33314229586307,7.97074913
16383,URBANO,MAIRIPORÃ,SÃO PAULO,6,2,AUI,QUINTA DOS CARVALHOS,-4.65807839807576,-2.33177021793241,7.85396803
16384,URBANO,MAIRIPORÃ,SÃO PAULO,6,3,AUI,PARQUE NÁUTICO DA CANTAREIRA - GLEBA 1,-4.65745641479136,-2.33165501950828,7.84746803
16385,URBANO,MAIRIPORÃ,SÃO PAULO,6,4,AUI,CONJUNTO RESIDENCIAL MAIRIPORÃ - SAPESP,-4.65747294309287,-2.33125683829438,7.88548378
16386,URBANO,MAIRIPORÃ,SÃO PAULO,6,5,AUI,CHÁCARA DOM BOSCO,-4.65641181972885,-2.33057432351914,8.12505088
16387,URBANO,MAIRIPORÃ,SÃO PAULO,6,6,AUI,JARDIM HENRIQUE MARTINS,-4.65702201212842,-2.33110080749827,7.9788281
16388,URBANO,MAIRIPORÃ,SÃO PAULO,6,7,AUI,VILA POPULAR,-4.65751463687104,-2.33305872634909,7.97384448
16389,URBANO,MAIRIPORÃ,SÃO PAULO,6,8,AUI,CHÁCARA MIRIM,-4.65773387501805,-2.33346754541027,7.60588435
16390,URBANO,MAIRIPORÃ,SÃO PAULO,6,9,AUI,PARQUE VOTORANTIM,-4.65733065723562,-2.33437687436225,7.85556137
16391,URBANO,MAIRIPORÃ,SÃO PAULO,6,10,AUI,ANÉSIO BARBOSA,-4.65662085718445,-2.33356340152957,8.45581893
16392,URBANO,MAIRIPORÃ,SÃO PAULO,6,11,AUI,OÁSIS PAULISTA,-4.65538884317273,-2.33425974239119,9.3112542
16393,URBANO,MAIRIPORÃ,SÃO PAULO,6,12,AUI,PARQUE SUÍÇO DA CANTAREIRA - CHÁCARA DA SERRA,-4.65521499769658,-2.33569569135274,9.91065746
16394,URBANO,MAIRIPORÃ,SÃO PAULO,6,13,AUI,PARQUE RESIDENCIAL SOSSEGO,-4.65691915003861,-2.33625871915029,9.23879408
16395,URBANO,MAIRIPORÃ,SÃO PAULO,6,14,AUI,VILA RENASCENÇA,-4.65700145761892,-2.33689384810146,9.97533894
16396,URBANO,MAIRIPORÃ,SÃO PAULO,6,15,AUI,PARQUE GERMÂNIA,-4.65877369725952,-2.33629149713514,8.82617688
16397,URBANO,MAIRIPORÃ,SÃO PAULO,6,16,AUI,JARDIM BOA VISTA,-4.65955353301163,-2.33673396426567,8.30503585
16398,URBANO,MAIRIPORÃ,SÃO PAULO,6,17,AUI,CHÁCARA BELVERDE,-4.65866963680697,-2.33507026687816,1.22791278
16399,URBANO,MAIRIPORÃ,SÃO PAULO,6,18,AUI,COLINAS DA CANTAREIRA,-4.65970737847059,-2.33478426760484,9.02415554
16400,URBANO,MAIRIPORÃ,SÃO PAULO,6,19,AUI,PARQUE LAGOA DO BARREIRO,-4.65970311850094,-2.33382228138979,7.79580781
16401,URBANO,MAIRIPORÃ,SÃO PAULO,6,20,AUI,JARDIM SÃO GONÇALO,-4.66062968355943,-2.33310770008275,7.96362256
16402,URBANO,MAIRIPORÃ,SÃO PAULO,6,21,AUI,RECANTO DO LAGO,-4.6614539716981,-2.33317269633735,7.89818016
16403,URBANO,MAIRIPORÃ,SÃO PAULO,6,22,AUI,JARDIM SÃO GABRIEL DAS JABOTICABEIRAS 1ª SEÇÃO,-4.6617308355551,-2.33224975831735,8.4990489
16404,URBANO,MAIRIPORÃ,SÃO PAULO,6,23,AUI,JARDIM PRINCE,-4.66083698181544,-2.33238076486975,8.09668149
16405,URBANO,MAIRIPORÃ,SÃO PAULO,6,24,AUI,JARDIM PRIMAVERA,-4.66027577073479,-2.33199067400181,8.10359047
16406,URBANO,MAIRIPORÃ,SÃO PAULO,6,25,AUI,RESIDENCIAL SOCIMAR,-4.65964009240499,-2.33158865358522,7.9353778
16407,URBANO,MAIRIPORÃ,SÃO PAULO,6,26,AUI,CIDADE JARDIM,-4.65855306478124,-2.33112303454999,7.76881208
16408,URBANO,MAIRIPORÃ,SÃO PAULO,6,27,AUI,VILA ROSA,-4.65821450889746,-2.33107194496442,7.79876961
16409,URBANO,MAIRIPORÃ,SÃO PAULO,6,28,AUI,SERRA MADRE,-4.65877355403031,-2.33050340671463,9.7312798
16410,URBANO,MAIRIPORÃ,SÃO PAULO,6,29,AUI,PARQUES DINAMARCA,-4.65844779749109,-2.32951237439999,2.0744639
16411,URBANO,MAIRIPORÃ,SÃO PAULO,6,30,AUI,CANADÁ VILLAGE,-4.65772940067872,-2.32865143683293,9.10218818
16412,URBANO,MAIRIPORÃ,SÃO PAULO,6,31,AUI,JARDIM AUGUSTO COIMBRA,-4.65637674174108,-2.32960666281761,7.89489494
16413,URBANO,MAIRIPORÃ,SÃO PAULO,6,32,AUI,JARDIM GRAMADO DE MAIRIPORÃ,-4.65505330151089,-2.32938498143663,7.77562526
16414,URBANO,MAIRIPORÃ,SÃO PAULO,6,33,AUI,QUINTA DO SOL,-4.65479783426737,-2.32881777897447,7.968317
16415,URBANO,MAIRIPORÃ,SÃO PAULO,6,34,AUI,PORTAL DAS COLINAS,-4.65316465911727,-2.32876274629999,8.0443686
16416,URBANO,MAIRIPORÃ,SÃO PAULO,6,35,AUI,JARDIM CINCO LAGOS DE SANTA MARIA,-4.65361381815878,-2.33046038176827,7.98322963
16417,RURAL,MAIRIPORÃ,SÃO PAULO,3,1,NÚCLEO,FAZENDA TOCANTINS,-4.65224568097237,-2.33293581432887,8.14768142
16418,URBANO,MAIRIPORÃ,SÃO PAULO,6,37,AUI,CHÁCARA HORTOLÂNDIA,-4.65319260172582,-2.33556412558646,1.39998653
16419,URBANO,MAIRIPORÃ,SÃO PAULO,6,38,AUI,PARQUE CERROS VERDES,-4.66174119010357,-2.33542650396619,8.40239106
16420,URBANO,MAIRIPORÃ,SÃO PAULO,6,39,AUI,PARQUE VALE DOS PINHEIROS,-4.66142097843696,-2.33593410266921,7.91985766
16421,URBANO,MAIRIPORÃ,SÃO PAULO,6,40,AUI,RESIDENCIAL BELÓPOLIS,-4.66130326928136,-2.33638921795588,8.58872897
16422,URBANO,MAIRIPORÃ,SÃO PAULO,6,41,AUI,SÍTIO MORRO DAS PRIMAVERAS,-4.66154243841006,-2.33690060175077,8.48314899
16423,URBANO,MAIRIPORÃ,SÃO PAULO,6,42,AUI,PARQUE PETRÓPOLIS,-4.6611469625488,-2.33713434369213,8.99316556
16424,URBANO,MAIRIPORÃ,SÃO PAULO,6,43,AUI,PARQUE RESIDENCIAL IGAPÓ,-4.66193788116,-2.33774109965506,9.00127811
16425,URBANO,MAIRIPORÃ,SÃO PAULO,6,44,AUI,PARQUE PETRÓPOLIS PAULISTA,-4.66140004475262,-2.33807726161686,9.82286949
16426,URBANO,MAIRIPORÃ,SÃO PAULO,6,45,AUI,PARQUE PETRÓPOLIS PAULISTA 8º SEÇÃO,-4.66050561125862,-2.33776080927055,9.45249496
16427,URBANO,MAIRIPORÃ,SÃO PAULO,6,46,AUI,JARDIM DA MONTANHA,-4.66250904565849,-2.34051385289182,2.17858601
16428,URBANO,MAIRIPORÃ,SÃO PAULO,6,47,AUI,ALPES DA CANTAREIRA,-4.66442883872096,-2.34056416134939,1.10243232
16429,URBANO,MAIRIPORÃ,SÃO PAULO,6,48,AUI,CHAMPS ELYSEES VILLAGE,-4.66408484466402,-2.33919580009101,9.32689034
16430,URBANO,MAIRIPORÃ,SÃO PAULO,6,49,AUI,SAUSALITO,-4.66478516091295,-2.33758922890126,9.00428237
16431,URBANO,MAIRIPORÃ,SÃO PAULO,6,50,AUI,CHÁCARA BELA VISTA,-4.66589798454254,-2.33525617530884,8.10685374
16432,URBANO,MAIRIPORÃ,SÃO PAULO,6,51,AUI,VILA MACHADO,-4.66597188146622,-2.33408540865556,7.87090272
16433,URBANO,MAIRIPORÃ,SÃO PAULO,6,52,AUI,VILA PAULA,-4.66539551380837,-2.33374536739217,8.00527358
16434,URBANO,MAIRIPORÃ,SÃO PAULO,6,53,AUI,MIRANTE DO LAGO AZUL,-4.66505364495988,-2.33373774291016,7.77369548
16435,URBANO,MAIRIPORÃ,SÃO PAULO,6,54,AUI,CHÁCARA MAIRIFLORES,-4.66560022373998,-2.33277937198157,8.28059495
16436,URBANO,MAIRIPORÃ,SÃO PAULO,6,55,AUI,BAIA BRANCA,-4.66511056212836,-2.33297861553726,7.97131359
16437,URBANO,MAIRIPORÃ,SÃO PAULO,6,56,AUI,FAZENDA SÃO VICENTE,-4.66371556463866,-2.33437207284075,8.06732998
16438,URBANO,MAIRIPORÃ,SÃO PAULO,6,57,AUI,DAVID SIMONOVITCH,-4.66252807167422,-2.3326175834339,7.8644448
16439,URBANO,MAIRIPORÃ,SÃO PAULO,6,58,AUI,JARDINS DE MAIRIPORÃ,-4.66281900554672,-2.33205836610714,8.67911067
16440,URBANO,MAIRIPORÃ,SÃO PAULO,6,61,AUI,MONT BLANC,-4.66069818569028,-2.32874759039999,8.61340844
16441,URBANO,MAIRIPORÃ,SÃO PAULO,6,62,AUI,PAINEIRA DE MAIRIPORÃ,-4.66435714890374,-2.3269044153738,8.72959966
16442,URBANO,MAIRIPORÃ,SÃO PAULO,6,63,AUI,ESTÂNCIA LADY ELISA,-4.65360644531537,-2.32657090313061,9.10007117
16443,URBANO,MAIRIPORÃ,SÃO PAULO,6,64,AUI,CHÁCARA CANÁRIO BELGA,-4.65319925570491,-2.32686636748217,9.24142671
16444,URBANO,MAIRIPORÃ,SÃO PAULO,6,65,AUI,CHÁCARA EUCALIPTOS,-4.65201904742584,-2.32709849813919,9.06145395
16445,URBANO,MAIRIPORÃ,SÃO PAULO,6,66,AUI,YPEVILLE,-4.65226747247023,-2.32825682952045,8.31712462
16446,URBANO,MAIRIPORÃ,SÃO PAULO,6,67,AUI,PRINCE CONDOMÍNIO 2,-4.65024277029038,-2.32738109961319,8.05661474
16447,URBANO,MAIRIPORÃ,SÃO PAULO,6,68,AUI,PARQUE DAS FONTES,-4.64950199596463,-2.32574700223338,9.29322112
16448,URBANO,MAIRIPORÃ,SÃO PAULO,6,69,AUI,JARDIM MON CHATEAU,-4.65019021953892,-2.33060408631546,8.00217019
16449,URBANO,MAIRIPORÃ,SÃO PAULO,6,70,AUI,PARQUES DA ACLIMAÇÃO,-4.64620161597052,-2.33028073309999,8.52427286
16450,URBANO,MAIRIPORÃ,SÃO PAULO,6,36,AUI,CHÁCARA SOL NASCENTE,-4.6460650024754,-2.33442443211534,8.9103593
16451,URBANO,MAIRIPORÃ,SÃO PAULO,6,59,AUI,SERTÃO GRANDE DA SERRA,-4.64945993677872,-2.33432026526705,8.62128036
16452,URBANO,MAIRIPORÃ,SÃO PAULO,6,60,AUI,PARQUE PETRÓPOLIS PAULISTA 1º SEÇÃO,-4.66360611495375,-2.34000188849999,1.77654878
16453,URBANO,MAIRIPORÃ,SÃO PAULO,2,15,VILA,TERRA PRETA,-4.65888475377502,-2.32624310940405,9.40739615
16454,URBANO,MANDURI,SÃO PAULO,1,5,CIDADE,MANDURI,-4.93181131205831,-2.30033460898635,7.07251751
16455,RURAL,MANDURI,SÃO PAULO,3,1,NÚCLEO,FAZENDA ATALIBA LEONEL,-4.93494530803187,-2.30677922649985,5.75847357
16456,URBANO,MANDURI,SÃO PAULO,2,10,VILA,SÃO BERTO,-4.92511887298483,-2.30441802341107,7.03488593
16457,URBANO,MARABÁ PAULISTA,SÃO PAULO,1,5,CIDADE,MARABÁ PAULISTA,-5.19684674847115,-2.21103314993413,3.95785686
16458,URBANO,MARACAÍ,SÃO PAULO,1,5,CIDADE,MARACAÍ,-5.06689682495018,-2.26104153367619,3.88871792
16459,URBANO,MARACAÍ,SÃO PAULO,6,1,AUI,SANTA CRUZ DA BOA VISTA,-5.07110567077156,-2.26817266131593,4.43626349
16460,URBANO,MARACAÍ,SÃO PAULO,2,10,VILA,SÃO JOSÉ DAS LARANJEIRAS,-5.08611633395285,-2.26738755014303,3.8025359
16461,URBANO,MARAPOAMA,SÃO PAULO,1,5,CIDADE,MARAPOAMA,-4.91400008102662,-2.12587619255663,4.51399661
16462,URBANO,MARIÁPOLIS,SÃO PAULO,1,5,CIDADE,MARIÁPOLIS,-5.11828975550503,-2.17944933664673,3.9054092
16463,URBANO,MARIÁPOLIS,SÃO PAULO,2,10,VILA,MOURÃO,-5.11804071072388,-2.17244019620144,3.83214357
16464,URBANO,MARÍLIA,SÃO PAULO,1,5,CIDADE,MARÍLIA,-4.99516456431033,-2.2214933,6.5730619
16465,URBANO,MARÍLIA,SÃO PAULO,2,10,VILA,AMADEU AMARAL,-5.00479468688393,-2.23490575,4.68471322
16466,URBANO,MARÍLIA,SÃO PAULO,2,15,VILA,AVENCAS,-5.01111755131595,-2.2273647,4.9552818
16467,URBANO,MARÍLIA,SÃO PAULO,2,20,VILA,DIRCEU,-4.99146078492864,-2.21341105,4.87909765
16468,RURAL,MARÍLIA,SÃO PAULO,3,2,LUGAREJO,ESTÂNCIA PARAÍSO,-4.98950641956123,-2.20968800019741,4.73098027
16469,RURAL,MARÍLIA,SÃO PAULO,3,3,LUGAREJO,"SÍTIO DE RECREIO VILA REAL I, II E III",-4.9855743878068,-2.20812148392824,4.85402564
16470,URBANO,MARÍLIA,SÃO PAULO,2,25,VILA,LÁCIO,-4.98866088959598,-2.22208285,6.46947232
